label,size,avg_dynm_init_ns,avg_dynm_exec_ns,avg_symb_init_ns,avg_symb_exec_ns,avg_inst_exec_ns,cv_dynm_init,cv_dynm_exec,cv_symb_init,cv_symb_exec,cv_inst_exec
pad,256,20811923,271920,12409766,1527462,433,0.28398384884950795,0.4459790170435467,0.06961684327491592,0.026897719781328145,0.08460971991166408
pad,512,20208320,601292,11483193,1742697,492,0.09119978729355244,0.20452127730672134,0.015086550812040793,0.21162901331870773,0.5500814537235913
pad,1024,15424282,2298338,18613799,1578411,565,0.2760316818259998,0.19656010181200417,0.3635405215198549,0.027871890450770417,0.15187243370251574
pad,2048,12305507,9184706,13280368,2130137,672,0.11271602795358436,0.052486899370151906,0.1243952547693964,0.25152755894704576,0.7959881779268344
pad,4096,11606432,32283365,12100420,1885599,501,0.01767258851864827,0.06420334897073787,0.06432990583217223,0.27941972684070754,0.4235696693300017
pad,8192,11810141,138124674,11882197,1515740,318,0.015330312078111603,0.0015056454941829395,0.07093080988386229,0.008019741276587021,0.05755039624886577
instance_norm,64,20056253,195949,15985454,1259814,54,0.461826365054207,0.3685321718337876,0.0829043654585353,0.03731607773746268,0.06676946806414795
instance_norm,128,20841123,986827,15916313,1401682,68,0.2428839447335676,0.6017727483827925,0.1872836543186603,0.2147880989613623,0.3609575037868214
instance_norm,256,20074962,2854437,14497239,1094507,71,0.2794710984213167,0.09652507293961377,0.07843509479412418,0.09804434566033866,0.3237478144988556
instance_norm,512,14501952,8820401,14702748,1245750,80,0.08584617604829743,0.008007039736321995,0.14429842386622824,0.01397230904963315,0.34862180599659703
instance_norm,1024,14573457,35070821,13259987,3434037,98,0.054119110549957945,0.00238519184832854,0.006392397626624186,1.095204240520842,0.4397237025799029
instance_norm,2048,13649864,135061536,14395325,1245433,78,0.049792012220484856,0.0001426836961208102,0.055559443323279056,0.020597168984057133,0.38134402899122627
instance_norm,4096,13977790,546200615,14346645,1816717,61,0.05125647619576487,0.006254818063598436,0.09266532097263282,0.1286549142139761,0.04706659803176297
instance_norm,8192,13842042,2164725839,14876130,1251943,55,0.023382180452936215,0.0013760596329795045,0.15884757653549625,0.01747436051234851,0.12227890932133016
resize,64,16679374,418744,6181284,455595,23,0.1436699713199832,0.5053774766305691,0.012869293172120983,0.2353743430976169,0.09897433186107871
resize,128,21335137,1216399,6588741,771533,29,0.23420693774464546,0.49214616414632323,0.07062674585695852,0.47507176180261323,0.20595845820026248
resize,256,17457166,5801580,6675006,431303,34,0.14401136595964284,0.1469585658874961,0.07646849971466205,0.12514041753481134,0.352334899254836
resize,512,11894118,13326923,7150303,391341,24,0.041889876548399325,0.00278001599550474,0.25553715169818997,0.00607561832158523,0.07216878364870322
resize,1024,11695777,51672416,6582263,402617,25,0.021265197229734252,0.002892196825296888,0.1148114581808548,0.016927409511397817,0.044988332664126676
resize,2048,11719783,206607385,6161006,400234,26,0.06961542112053173,0.004217007477020115,0.0023190146220969407,0.03322927851651241,0.038461538461538464
resize,4096,11851073,822067810,8152272,404611,28,0.033378098842845705,0.003688121111032164,0.26316013654730586,0.05754822401757497,0.06185895741317419
resize,8192,11577613,3285642229,6055670,418843,26,0.029770177461033345,0.0014426900956879467,0.012243185881716656,0.05401806720165166,0.06661733875264912
upsample,64,13953339,185537,6533037,499841,35,0.22454485214794692,0.13671400880633094,0.09084620790851479,0.18913863448301285,0.1737932151513777
upsample,128,18928699,1535451,6193493,524004,27,0.06170159606868943,0.15282587684159127,0.031241734087939007,0.369777115951799,0.11042351072182748
upsample,256,16075756,3111634,8973259,419799,34,0.29254126837819194,0.017651132352278272,0.5264595764904837,0.03623277552159311,0.4362454745371062
upsample,512,12214996,12313275,7290620,634006,23,0.05490776732508342,0.001068632147691148,0.2693406288660739,0.3964654255932187,0.12371791482634838
upsample,1024,11710618,47335938,7358314,409980,28,0.043389125783238426,0.005239032280924258,0.27697937142072043,0.040457536663182615,0.05391265523477459
upsample,2048,11243154,189587705,6354455,412861,23,0.021515935565688673,0.004597009161015948,0.14357624441043831,0.0018404553182403342,0.08795771828730137
upsample,4096,12122317,752711145,6464989,477690,27,0.04229586568467072,0.0059771004976264105,0.09034778630850747,0.20073505118395538,0.07524093973973973
upsample,8192,11249089,3009691179,6515026,398181,22,0.022459115536337358,0.0024777249225176857,0.07510358198837694,0.012342606458569072,0.045454545454545456
topk,64,19481409,8434091,8311639,393402,24,0.32592483902592584,1.6911091612207867,0.591922267420737,0.35166281485078144,0.08554791778627943
topk,128,16386608,480069,5818405,266824,21,0.11530995727995932,0.09050448731242373,0.09338520859371625,0.43402350218287133,0.02664693550105965
topk,256,16604551,851165,7773061,241331,24,0.3090227211148756,0.473806917267412,0.2759788769971453,0.17079570216918893,0.11023963796102461
topk,512,16404253,2250560,6061971,284288,23,0.4059666802098661,0.3554215445721075,0.08038797914570935,0.4722281741851475,0.12197540898372373
topk,1024,11301131,3817679,7058676,344234,24,0.05024472491099524,0.00522431521379076,0.28579540355448785,0.5988662238891371,0.18724873595339211
topk,2048,11490839,11006699,7111940,211369,30,0.008203325410724091,0.0017976725424039856,0.3190874918484009,0.025724257769024594,0.4077173768154576
topk,4096,11547113,32013507,5748437,212457,21,0.04902634224291751,0.002299395246707845,0.08696592332141131,0.03055666276518861,0.07050116453778216
topk,8192,12281142,94931129,6108454,248246,30,0.061717634687742294,0.004142115363953208,0.10446491007439199,0.2453657962442923,0.43789645822790624
nms,64,17561450,2812,11048109,675029,45,0.18186958408720263,0.4014600484997043,0.22028447093309175,0.1466266622020206,0.05510828054942153
nms,128,17663759,3564,9339675,617934,93,0.1670939938746798,0.3222039457146443,0.020636349470867548,0.01463543315610093,0.36053743896849216
nms,256,18849234,5014,8948122,752799,65,0.33130276478898074,0.5960070249852738,0.061356590127327686,0.17316016567926193,0.3671703821324898
nms,512,25389983,4869,8149385,714623,102,0.18309231127159492,0.3435405047528535,0.009159432081218683,0.06930512929590824,0.7793938163759048
nms,1024,18881494,9287,8274459,751133,57,0.16918790032898234,0.3463951354793616,0.002447207007033149,0.27497357093368613,0.3199096902201552
nms,2048,18713944,23167,9301656,690313,68,0.16124877221970144,0.30418688473128885,0.00722464783403762,0.21581202148438453,0.371159690121293
nms,4096,16459126,30463,9637904,667459,69,0.2601283954639361,0.574262814480632,0.16876889107994408,0.10177265320873484,0.22820085165972728
nms,8192,19986608,70099,8726970,905617,77,0.12719900148022856,0.002678035775804807,0.08997883025329326,0.21642453888044869,0.28516767081074296
batch_norm,64,17696854,6420733,109733881,9372066,1252,0.21855581994102824,1.098555179664747,0.004653443678931329,0.05003739342724052,0.4827369235483158
batch_norm,128,20736555,18748324,108972108,9168705,1006,0.024777135183755315,0.8966698984260074,0.017526933718775332,0.005597183673402388,0.3073517686205618
batch_norm,256,17342410,33652338,109044217,9125517,1261,0.08041959015191565,0.05301390472468985,0.05729549913178928,0.00697587087138487,0.11888512593801265
batch_norm,512,15125138,133991991,108804315,9177002,654,0.028241891222007272,0.030739069459252043,0.009133791790769499,0.004304426525702374,0.4776592971718783
batch_norm,1024,17099920,532882527,107527454,10021223,850,0.07850801491312959,0.03854502152062789,0.028192446526851475,0.1611902489338221,0.10517143926543615
batch_norm,2048,33554815,2183773919,110823337,9144716,1140,0.8831305391708583,0.0799421061713077,0.014609400707516566,0.005306641589252385,0.18461787655502737
batch_norm,4096,20420225,8940417200,109966745,9124484,1294,0.21815431530459858,0.142932477536273,0.05071822216127961,0.010449698232612168,0.21104200655157201
roi_align,64,20408343,6568,11389715,499611,24,0.41423635479772414,0.05388211849985901,0.18542153923734875,0.6318767835697171,0.4060805189545059
roi_align,128,14756531,7764,8196315,374798,26,0.1837928057602448,0.3302782268380528,0.06162364360959126,0.16685333722361315,0.3052789974305297
roi_align,256,16791307,10111,8147506,361083,41,0.08895262300926975,0.5603927972282864,0.06710550737668108,0.21348684112133912,0.42275298135745665
roi_align,512,19700029,7515,7862825,574890,33,0.19934120820025727,0.2724987599656099,0.052835397067680825,0.4989314710259665,0.5898364755883755
roi_align,1024,14646947,7997,8289469,306568,20,0.11273803822029174,0.0808069042445216,0.08465521292972367,0.19129759233566979,0.028394275533916023
roi_align,2048,14927082,10092,8463244,465979,44,0.134750065186574,0.030645828342108862,0.17810966882261933,0.5939429218884018,0.285615337040941
roi_align,4096,13886454,12861,8559356,478625,25,0.03431356534345161,0.2452991637263814,0.09970629420743882,0.12352819756006471,0.1574591643244434
roi_align,8192,13985416,10515,10501233,280818,22,0.05064911928751885,0.15762285255757627,0.3953160218753989,0.1511804284181031,0.05170300918116052
scatter,128,16644888,7629,9372012,158815,25,0.1478276537093756,0.03707166477527234,0.056279810594460286,0.5968589297846942,0.3173192655291069
compress,64,16716541,4244,6340372,353353,25,0.26783226522454123,0.3989981533140257,0.3627297668681786,0.46113322070217605,0.22790142204853647
compress,128,10957765,4732,6992178,204027,19,0.2016355626449192,0.22342995403252613,0.41671903404358207,0.23558981803828682,0.107672379282731
compress,256,18828018,21364,7414498,444842,33,0.38634980131442126,0.45382699915344177,0.15711877882446154,0.609441265871507,0.6415605972938175
compress,512,13901391,108024,5169649,269220,21,0.38851817447912673,0.46886314884100844,0.12787873703604172,0.4770147993041907,0.02664693550105965
compress,1024,11278123,329547,5451273,148576,23,0.09211033157860392,0.023695047523973525,0.09627587929054332,0.1214044448217758,0.1567630989332169
compress,2048,10672619,2155181,5641256,201523,42,0.10572619346116492,0.36620186424941514,0.09912905772559412,0.3467117004786447,0.4594786235166442
compress,4096,12420505,4911869,5086789,170186,22,0.26293633736424044,0.02941702207453721,0.07030210956749829,0.019086810120588903,0.11268409604881716
compress,8192,10858272,19335097,5282847,166757,21,0.02582385771977159,0.0024364471855498797,0.10892201040754611,0.09131397960974452,0.16208698081311904
cumsum,64,13746060,854018,5738188,190940,18,0.056026419629249764,1.2036252958659182,0.10728981742710164,0.011589601383687347,0.08331955809010619
cumsum,128,13666828,622997,5810047,190085,17,0.06015713591038033,0.3589393008829676,0.09559905866929692,0.009824098414431487,0.03330866937632456
cumsum,256,12253997,2469368,5761207,182269,16,0.08042477699123446,0.43161660914500605,0.10009585788524082,0.08312820929568818,0.03464101615137754
cumsum,512,12950471,5866514,5788798,191237,18,0.006344290562159027,0.04403993671855378,0.09917341579668741,0.016203730402030336,0.09622504486493762
cumsum,1024,12753674,23197108,6381697,186793,16,0.07734849495856434,0.009673790544830542,0.13865335016103503,0.11148834812548128,0.03464101615137754
cumsum,2048,12413840,92128575,6100623,170574,18,0.0802167959545603,0.023784452642621273,0.10623269090471564,0.02127402655606124,0.09622504486493762
cumsum,4096,12686798,354102370,6936511,178471,17,0.12015134374835361,0.0056840417891356266,0.3645463493928215,0.07597273119308913,0.1178301509131773
cumsum,8192,12448469,1447999803,5462707,174518,16,0.08136521401455578,0.03266624195262148,0.0052224895501714365,0.06545053799851086,0.0916515138991168
hardmax,64,11989189,31231,9361213,934629,46,0.28678113022543705,0.4741400794187371,0.04023274043125075,0.12104914395836196,0.19583679983908198
hardmax,128,17359398,185613,9781935,1003143,48,0.30702324501059775,0.4088470556802268,0.07598383184387873,0.545364943279436,0.05206782369152241
hardmax,256,16432809,694593,11335625,922459,48,0.19731784824809043,0.468963134997502,0.20375766732543665,0.24286324761556,0.21971253331980053
hardmax,512,12046245,1394745,9779259,825413,161,0.19594180359027694,0.012732939029033245,0.07265118703563868,0.08341660694634846,1.179191078211881
hardmax,1024,9838343,5226211,11028305,756076,51,0.10842579538047938,0.1088174216647305,0.05238246472376155,0.09805150436652907,0.22265076034499867
hardmax,2048,9483707,19673848,11589960,687972,44,0.019307094483642602,0.0954912847556461,0.1777003861095531,0.007123344991152169,0.14393508598496949
hardmax,4096,10323299,87161797,12325326,737637,55,0.05324604404295787,0.021897749698775334,0.11814424936468337,0.10792026426291013,0.16694465615121706
hardmax,8192,10047479,339847535,9844822,861612,46,0.00854279822609342,0.0019052406551255284,0.11059569665772341,0.2152231462929133,0.21032045520479226
category_mapper,64,10105704,7056,7604117,380683,19,0.021723301023756268,0.11012999096378194,0.21323052013812605,0.10497294823035969,0.2800459600314967
category_mapper,128,14493984,26678,6622144,351902,19,0.43760693536437295,0.3152296114291209,0.09977261337923611,0.09431259133713535,0.12796329551306354
